id_documento,id_siniestro,tipo_documento,entregado,legible,inconsistencia_detectada,adulteracion_confirmada,archivo_pdf,fecha_emision,observacion
DOC-1222,SIN-0489,Factura hospitalaria,False,False,False,False,,2024-07-05,Documento no entregado
DOC-1223,SIN-0489,Orden médica,False,False,False,False,,2024-07-02,Documento no entregado
DOC-1224,SIN-0490,Peritaje,False,False,False,False,,2025-01-29,Documento no entregado
DOC-1225,SIN-0490,Factura de reparación,False,False,False,False,,2025-01-27,Documento no entregado
DOC-1226,SIN-0491,Peritaje,False,False,False,False,,2024-06-16,Documento no entregado
DOC-1227,SIN-0491,Factura de reparación,False,False,False,False,,2024-06-12,Documento no entregado
DOC-1228,SIN-0492,Factura de reparación,False,False,False,False,,2024-03-26,Documento no entregado
DOC-1229,SIN-0492,Informe técnico,False,False,False,False,,2024-03-26,Documento no entregado
DOC-1230,SIN-0493,Denuncia policial,False,False,False,False,,2025-02-06,Documento no entregado
DOC-1231,SIN-0493,Peritaje,False,False,False,False,,2025-01-31,Documento no entregado
DOC-1232,SIN-0494,Parte policial,False,False,False,False,,2024-03-17,Documento no entregado
DOC-1233,SIN-0494,Peritaje,False,False,False,False,,2024-03-19,Documento no entregado
DOC-1234,SIN-0495,Peritaje,False,False,False,False,,2024-05-03,Documento no entregado
DOC-1235,SIN-0495,Fotografías del daño,False,False,False,False,,2024-04-30,Documento no entregado
DOC-1236,SIN-0495,Parte policial,False,False,False,False,,2024-05-06,Documento no entregado
DOC-1237,SIN-0496,Factura de reparación,False,False,False,False,,2024-02-14,Documento no entregado
DOC-1238,SIN-0496,Parte policial,False,False,False,False,,2024-02-12,Documento no entregado
DOC-1239,SIN-0496,Fotografías del daño,False,False,False,False,,2024-02-10,Documento no entregado
DOC-1240,SIN-0497,Fotografías,False,False,False,False,,2024-05-30,Documento no entregado
DOC-1241,SIN-0497,Informe técnico,False,False,False,False,,2024-05-29,Documento no entregado
DOC-1242,SIN-0498,Parte policial,False,False,False,False,,2024-08-31,Documento no entregado
DOC-1243,SIN-0498,Peritaje,False,False,False,False,,2024-08-26,Documento no entregado
DOC-1244,SIN-0499,Parte policial,False,False,False,False,,2024-09-30,Documento no entregado
DOC-1245,SIN-0499,Peritaje,False,False,False,False,,2024-09-24,Documento no entregado
DOC-1246,SIN-0500,Factura de reparación,False,False,False,False,,2025-10-14,Documento no entregado
DOC-1247,SIN-0500,Parte policial,False,False,False,False,,2025-10-14,Documento no entregado
DOC-1248,SIN-0500,Peritaje,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0500,2025-10-17,Sin observaciones
DOC-1249,SIN-0001,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0001,2025-06-27,Sin observaciones
DOC-1250,SIN-0003,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0003,2025-01-12,Sin observaciones
DOC-1251,SIN-0007,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0007,2025-02-21,Sin observaciones
DOC-1252,SIN-0008,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0008,2025-09-27,Sin observaciones
DOC-1253,SIN-0010,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0010,2024-07-29,Sin observaciones
DOC-1254,SIN-0028,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0028,2024-08-23,Sin observaciones
DOC-1255,SIN-0029,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0029,2025-04-23,Sin observaciones
DOC-1256,SIN-0030,Factura,True,False,True,True,Muestras_Facturas_Siniestros- SIN-0030,2024-10-08,Documento ilegible
DOC-1257,SIN-0032,Factura,True,False,True,False,Muestras_Facturas_Siniestros- SIN-0032,2024-10-27,Documento ilegible
DOC-1258,SIN-0035,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0035,2024-12-05,Sin observaciones
DOC-1259,SIN-0004,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0004,2024-10-13,Sin observaciones
DOC-1260,SIN-0005,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0005,2024-12-30,Sin observaciones
DOC-1261,SIN-0006,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0006,2025-02-19,Sin observaciones
DOC-1262,SIN-0009,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0009,2024-06-30,Sin observaciones
DOC-1263,SIN-0022,Factura,True,True,False,False,Muestras_Facturas_Siniestros- SIN-0022,2024-04-15,Sin observaciones
