id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,adulteracion_confirmada,observacion
DOC000418,SIN00105,factura_taller,True,True,2025-04-16,False,False,
DOC000419,SIN00105,fotos,True,True,2025-04-16,False,False,
DOC000420,SIN00105,informe_perito,True,True,2025-04-16,False,False,
DOC000421,SIN00106,denuncia,True,True,2025-03-12,False,False,
DOC000422,SIN00106,factura_taller,True,True,2025-03-12,False,False,
DOC000423,SIN00106,fotos,True,True,2025-03-12,False,False,
DOC000424,SIN00106,informe_perito,True,True,2025-03-12,False,False,
DOC000425,SIN00107,denuncia,True,True,2025-04-18,False,False,
DOC000426,SIN00107,factura_taller,True,True,2025-04-18,False,False,
DOC000427,SIN00107,fotos,True,True,2025-04-18,False,False,
DOC000428,SIN00107,informe_perito,False,True,2025-04-18,False,False,
DOC000429,SIN00108,denuncia,True,True,2024-05-24,False,False,
DOC000430,SIN00108,factura_taller,False,True,2024-05-24,False,False,
DOC000431,SIN00108,fotos,True,True,2024-05-24,False,False,
DOC000432,SIN00108,informe_perito,True,True,2024-05-24,False,False,
DOC000433,SIN00109,denuncia,True,True,2026-02-15,False,False,
DOC000434,SIN00109,factura_taller,True,True,2026-02-15,False,False,
DOC000435,SIN00109,fotos,True,True,2026-02-15,False,False,
DOC000436,SIN00109,informe_perito,True,True,2026-02-15,False,False,
DOC000437,SIN00110,denuncia,True,True,2025-12-18,False,False,
DOC000438,SIN00110,factura_taller,True,True,2025-12-18,False,False,
DOC000439,SIN00110,fotos,True,True,2025-12-18,False,False,
DOC000440,SIN00110,informe_perito,True,True,2025-12-18,False,False,
DOC000441,SIN00111,denuncia,True,True,2026-04-08,False,False,
DOC000442,SIN00111,factura_taller,True,True,2026-04-08,False,False,
DOC000443,SIN00111,fotos,True,True,2026-04-08,False,False,
DOC000444,SIN00111,informe_perito,True,True,2026-04-08,False,False,
DOC000445,SIN00112,denuncia,True,False,2024-09-07,True,False,
DOC000446,SIN00112,factura_taller,True,True,2024-09-07,False,False,
DOC000447,SIN00112,fotos,True,True,2024-09-07,False,False,
DOC000448,SIN00112,informe_perito,True,True,2024-09-07,False,False,
DOC000449,SIN00113,denuncia,False,True,2024-05-15,False,False,
DOC000450,SIN00113,factura_taller,True,True,2024-05-15,False,False,
DOC000451,SIN00113,fotos,True,True,2024-05-15,False,False,
DOC000452,SIN00113,informe_perito,True,False,2024-05-15,False,False,
DOC000453,SIN00114,denuncia,True,True,2024-10-01,False,False,
DOC000454,SIN00114,factura_taller,True,True,2024-10-01,False,False,
DOC000455,SIN00114,fotos,True,True,2024-10-01,False,False,
DOC000456,SIN00114,informe_perito,True,True,2024-10-01,False,False,
DOC000457,SIN00115,denuncia,True,True,2024-11-11,False,False,
DOC000458,SIN00115,factura_taller,True,True,2024-11-11,False,False,
DOC000459,SIN00115,fotos,True,True,2024-11-11,False,False,
DOC000460,SIN00115,informe_perito,True,True,2024-11-11,False,False,
DOC000461,SIN00116,denuncia,True,True,2024-07-29,False,False,
DOC000462,SIN00116,factura_taller,True,True,2024-07-29,False,False,
DOC000463,SIN00116,fotos,True,True,2024-07-29,False,False,
DOC000464,SIN00116,informe_perito,True,True,2024-07-29,False,False,
DOC000465,SIN00117,denuncia,True,True,2024-07-23,False,False,
DOC000466,SIN00117,factura_taller,True,False,2024-07-23,False,False,
DOC000467,SIN00117,fotos,True,True,2024-07-23,False,False,
DOC000468,SIN00117,informe_perito,True,True,2024-07-23,False,False,
DOC000469,SIN00118,denuncia,True,True,2025-07-28,False,False,
DOC000470,SIN00118,factura_taller,True,True,2025-07-28,False,False,
DOC000471,SIN00118,fotos,True,True,2025-07-28,False,False,
DOC000472,SIN00118,informe_perito,True,True,2025-07-28,False,False,
DOC000473,SIN00119,denuncia,True,True,2025-04-06,False,False,
DOC000474,SIN00119,factura_taller,True,True,2025-04-06,False,False,
DOC000475,SIN00119,fotos,True,True,2025-04-06,False,False,
DOC000476,SIN00119,informe_perito,True,True,2025-04-06,False,False,
DOC000477,SIN00120,denuncia,True,True,2025-04-03,False,False,
DOC000478,SIN00120,factura_taller,True,True,2025-04-03,False,False,
DOC000479,SIN00120,fotos,True,True,2025-04-03,False,False,
DOC000480,SIN00120,informe_perito,True,True,2025-04-03,False,False,
DOC000481,SIN00121,denuncia,True,True,2025-02-25,False,False,
DOC000482,SIN00121,factura_taller,True,True,2025-02-25,False,False,
DOC000483,SIN00121,fotos,True,True,2025-02-25,False,False,
DOC000484,SIN00121,informe_perito,True,True,2025-02-25,False,False,
DOC000485,SIN00122,denuncia,True,True,2024-10-07,False,False,
DOC000486,SIN00122,factura_taller,True,True,2024-10-07,False,False,
DOC000487,SIN00122,fotos,True,True,2024-10-07,False,False,
DOC000488,SIN00122,informe_perito,True,True,2024-10-07,False,False,
DOC000489,SIN00123,denuncia,True,True,2025-01-12,False,False,
DOC000490,SIN00123,factura_taller,False,True,2025-01-12,False,False,
DOC000491,SIN00123,fotos,True,True,2025-01-12,False,False,
DOC000492,SIN00123,informe_perito,True,True,2025-01-12,False,False,
DOC000493,SIN00124,denuncia,True,True,2025-06-24,False,False,
DOC000494,SIN00124,factura_taller,True,True,2025-06-24,False,False,
DOC000495,SIN00124,fotos,True,True,2025-06-24,False,False,
DOC000496,SIN00124,informe_perito,True,True,2025-06-24,False,False,
DOC000497,SIN00125,denuncia,True,True,2025-07-05,False,False,
DOC000498,SIN00125,factura_taller,False,True,2025-07-05,False,False,
DOC000499,SIN00125,fotos,True,False,2025-07-05,False,False,
DOC000500,SIN00125,informe_perito,True,True,2025-07-05,False,False,
DOC000501,SIN00126,denuncia,True,True,2025-10-06,False,False,
DOC000502,SIN00126,factura_taller,True,True,2025-10-06,False,False,
DOC000503,SIN00126,fotos,True,True,2025-10-06,False,False,
DOC000504,SIN00126,informe_perito,False,False,2025-10-06,True,False,
DOC000505,SIN00127,denuncia,True,True,2025-06-08,False,False,
DOC000506,SIN00127,factura_taller,True,True,2025-06-08,False,False,
DOC000507,SIN00127,fotos,True,True,2025-06-08,False,False,
DOC000508,SIN00127,informe_perito,True,True,2025-06-08,False,False,
DOC000509,SIN00128,denuncia,True,True,2025-05-28,False,False,
DOC000510,SIN00128,factura_taller,True,True,2025-05-28,False,False,
DOC000511,SIN00128,fotos,True,True,2025-05-28,False,False,
DOC000512,SIN00128,informe_perito,True,True,2025-05-28,False,False,
DOC000513,SIN00129,denuncia,True,True,2025-02-06,False,False,
DOC000514,SIN00129,factura_taller,True,True,2025-02-06,False,False,
DOC000515,SIN00129,fotos,True,True,2025-02-06,False,False,
DOC000516,SIN00129,informe_perito,True,True,2025-02-06,False,False,
DOC000517,SIN00130,denuncia,True,True,2025-02-05,False,False,
DOC000518,SIN00130,factura_taller,True,True,2025-02-05,False,False,
DOC000519,SIN00130,fotos,True,True,2025-02-05,False,False,
DOC000520,SIN00130,informe_perito,True,True,2025-02-05,False,False,
DOC000521,SIN00131,denuncia,True,True,2025-12-12,False,False,
DOC000522,SIN00131,factura_taller,True,False,2025-12-12,False,False,
DOC000523,SIN00131,fotos,True,True,2025-12-12,False,False,
DOC000524,SIN00131,informe_perito,True,True,2025-12-12,False,False,
DOC000525,SIN00132,denuncia,True,True,2026-02-24,False,False,
DOC000526,SIN00132,factura_taller,True,True,2026-02-24,False,False,
DOC000527,SIN00132,fotos,True,True,2026-02-24,False,False,
DOC000528,SIN00132,informe_perito,True,True,2026-02-24,False,False,
DOC000529,SIN00133,denuncia,True,True,2025-09-08,False,False,
DOC000530,SIN00133,factura_taller,False,False,2025-09-08,False,False,
DOC000531,SIN00133,fotos,True,True,2025-09-08,False,False,
DOC000532,SIN00133,informe_perito,True,True,2025-09-08,True,False,
DOC000533,SIN00134,denuncia,True,True,2024-05-15,False,False,
DOC000534,SIN00134,factura_taller,True,False,2024-05-15,False,False,
DOC000535,SIN00134,fotos,True,False,2024-05-15,False,False,
DOC000536,SIN00134,informe_perito,True,True,2024-05-15,False,False,
DOC000537,SIN00135,denuncia,True,True,2025-02-13,False,False,
DOC000538,SIN00135,factura_taller,True,False,2025-02-13,True,False,
DOC000539,SIN00135,fotos,True,True,2025-02-13,False,False,
DOC000540,SIN00135,informe_perito,True,False,2025-02-13,False,False,
DOC000541,SIN00136,denuncia,True,True,2025-07-07,False,False,
DOC000542,SIN00136,factura_taller,True,True,2025-07-07,False,False,
DOC000543,SIN00136,fotos,True,True,2025-07-07,False,False,
DOC000544,SIN00136,informe_perito,True,True,2025-07-07,False,False,
DOC000545,SIN00137,denuncia,True,True,2025-02-05,False,False,
DOC000546,SIN00137,factura_taller,True,True,2025-02-05,False,False,
DOC000547,SIN00137,fotos,True,True,2025-02-05,False,False,
DOC000548,SIN00137,informe_perito,True,True,2025-02-05,False,False,
DOC000549,SIN00138,denuncia,True,True,2024-12-03,False,False,
DOC000550,SIN00138,factura_taller,True,True,2024-12-03,False,False,
DOC000551,SIN00138,fotos,True,True,2024-12-03,False,False,
DOC000552,SIN00138,informe_perito,True,True,2024-12-03,False,False,
DOC000553,SIN00139,denuncia,True,True,2024-09-24,False,False,
DOC000554,SIN00139,factura_taller,True,False,2024-09-24,False,False,
DOC000555,SIN00139,fotos,True,True,2024-09-24,False,False,
DOC000556,SIN00139,informe_perito,True,True,2024-09-24,False,False,
DOC000557,SIN00140,denuncia,True,False,2024-05-25,False,False,
DOC000558,SIN00140,factura_taller,True,False,2024-05-25,False,False,
DOC000559,SIN00140,fotos,True,True,2024-05-25,False,False,
DOC000560,SIN00140,informe_perito,True,True,2024-05-25,False,False,
DOC000561,SIN00141,denuncia,True,True,2024-08-13,False,False,
DOC000562,SIN00141,factura_taller,True,True,2024-08-13,False,False,
DOC000563,SIN00141,fotos,True,True,2024-08-13,False,False,
DOC000564,SIN00141,informe_perito,True,True,2024-08-13,False,False,
DOC000565,SIN00142,denuncia,True,True,2024-08-09,False,False,
DOC000566,SIN00142,factura_taller,True,True,2024-08-09,False,False,
DOC000567,SIN00142,fotos,True,True,2024-08-09,False,False,
DOC000568,SIN00142,informe_perito,True,True,2024-08-09,False,False,
DOC000569,SIN00143,denuncia,True,True,2025-06-27,False,False,
DOC000570,SIN00143,factura_taller,True,True,2025-06-27,True,True,Alteracion simulada para demo
DOC000571,SIN00143,fotos,True,True,2025-06-27,False,False,
DOC000572,SIN00143,informe_perito,True,True,2025-06-27,False,False,
DOC000573,SIN00144,denuncia,True,True,2025-05-31,False,False,
DOC000574,SIN00144,factura_taller,True,True,2025-05-31,False,False,
DOC000575,SIN00144,fotos,True,True,2025-05-31,False,False,
DOC000576,SIN00144,informe_perito,True,True,2025-05-31,True,False,
DOC000577,SIN00145,denuncia,True,True,2025-08-21,False,False,
DOC000578,SIN00145,factura_taller,True,True,2025-08-21,False,False,
DOC000579,SIN00145,fotos,True,True,2025-08-21,False,False,
DOC000580,SIN00145,informe_perito,True,True,2025-08-21,False,False,
DOC000581,SIN00146,denuncia,True,True,2025-08-06,False,False,
DOC000582,SIN00146,factura_taller,True,True,2025-08-06,False,False,
DOC000583,SIN00146,fotos,True,True,2025-08-06,False,False,
DOC000584,SIN00146,informe_perito,True,True,2025-08-06,False,False,
DOC000585,SIN00147,denuncia,True,True,2024-08-25,False,False,
DOC000586,SIN00147,factura_taller,True,True,2024-08-25,False,False,
DOC000587,SIN00147,fotos,True,True,2024-08-25,False,False,
DOC000588,SIN00147,informe_perito,True,True,2024-08-25,False,False,
DOC000589,SIN00148,denuncia,True,True,2025-08-02,False,False,
DOC000590,SIN00148,factura_taller,True,True,2025-08-02,False,False,
DOC000591,SIN00148,fotos,True,True,2025-08-02,False,False,
DOC000592,SIN00148,informe_perito,True,True,2025-08-02,False,False,
DOC000593,SIN00149,denuncia,True,True,2025-03-21,False,False,
DOC000594,SIN00149,factura_taller,True,True,2025-03-21,False,False,
DOC000595,SIN00149,fotos,True,True,2025-03-21,False,False,
DOC000596,SIN00149,informe_perito,True,True,2025-03-21,False,False,
DOC000597,SIN00150,denuncia,True,True,2025-11-26,False,False,
DOC000598,SIN00150,factura_taller,True,True,2025-11-26,False,False,
DOC000599,SIN00150,fotos,True,True,2025-11-26,False,False,
DOC000600,SIN00150,informe_perito,True,True,2025-11-26,False,False,
DOC000601,SIN00151,denuncia,True,True,2025-05-20,False,False,
DOC000602,SIN00151,factura_taller,True,True,2025-05-20,False,False,
DOC000603,SIN00151,fotos,True,True,2025-05-20,False,False,
DOC000604,SIN00151,informe_perito,True,True,2025-05-20,False,False,
DOC000605,SIN00152,denuncia,True,True,2025-04-01,False,False,
DOC000606,SIN00152,factura_taller,True,True,2025-04-01,False,False,
DOC000607,SIN00152,fotos,True,True,2025-04-01,False,False,
DOC000608,SIN00152,informe_perito,True,True,2025-04-01,False,False,
DOC000609,SIN00153,denuncia,True,True,2025-05-20,False,False,
DOC000610,SIN00153,factura_taller,True,True,2025-05-20,True,False,
DOC000611,SIN00153,fotos,True,False,2025-05-20,False,False,
DOC000612,SIN00153,informe_perito,False,False,2025-05-20,False,False,
DOC000613,SIN00154,denuncia,True,True,2024-06-27,False,False,
DOC000614,SIN00154,factura_taller,True,True,2024-06-27,False,False,
DOC000615,SIN00154,fotos,True,True,2024-06-27,False,False,
DOC000616,SIN00154,informe_perito,True,True,2024-06-27,False,False,
DOC000617,SIN00155,denuncia,True,True,2025-05-27,False,False,
DOC000618,SIN00155,factura_taller,True,True,2025-05-27,False,False,
DOC000619,SIN00155,fotos,True,True,2025-05-27,False,False,
DOC000620,SIN00155,informe_perito,True,True,2025-05-27,False,False,
DOC000621,SIN00156,denuncia,True,True,2025-05-28,False,False,
DOC000622,SIN00156,factura_taller,True,True,2025-05-28,False,False,
DOC000623,SIN00156,fotos,True,True,2025-05-28,False,False,
DOC000624,SIN00156,informe_perito,True,True,2025-05-28,False,False,
DOC000625,SIN00157,denuncia,True,True,2025-03-26,False,False,
DOC000626,SIN00157,factura_taller,True,True,2025-03-26,False,False,
DOC000627,SIN00157,fotos,True,True,2025-03-26,False,False,
DOC000628,SIN00157,informe_perito,True,True,2025-03-26,False,False,
DOC000629,SIN00158,denuncia,True,True,2024-10-23,False,False,
DOC000630,SIN00158,factura_taller,True,True,2024-10-23,False,False,
DOC000631,SIN00158,fotos,True,True,2024-10-23,False,False,
DOC000632,SIN00158,informe_perito,True,True,2024-10-23,False,False,
DOC000633,SIN00159,denuncia,True,True,2025-08-17,False,False,
DOC000634,SIN00159,factura_taller,True,True,2025-08-17,False,False,
DOC000635,SIN00159,fotos,True,True,2025-08-17,False,False,
DOC000636,SIN00159,informe_perito,True,True,2025-08-17,False,False,
DOC000637,SIN00160,denuncia,True,True,2024-10-10,False,False,
DOC000638,SIN00160,factura_taller,True,True,2024-10-10,False,False,
DOC000639,SIN00160,fotos,True,True,2024-10-10,False,False,
DOC000640,SIN00160,informe_perito,True,True,2024-10-10,False,False,
DOC000641,SIN00161,denuncia,True,True,2026-05-22,False,False,
DOC000642,SIN00161,factura_taller,True,True,2026-05-22,False,False,
DOC000643,SIN00161,fotos,True,True,2026-05-22,False,False,
DOC000644,SIN00161,informe_perito,True,True,2026-05-22,False,False,
DOC000645,SIN00162,denuncia,True,True,2025-08-16,False,False,
DOC000646,SIN00162,factura_taller,True,True,2025-08-16,False,False,
DOC000647,SIN00162,fotos,True,True,2025-08-16,False,False,
DOC000648,SIN00162,informe_perito,True,True,2025-08-16,False,False,
DOC000649,SIN00163,denuncia,True,True,2026-06-28,False,False,
DOC000650,SIN00163,factura_taller,True,False,2026-06-28,False,False,
DOC000651,SIN00163,fotos,True,True,2026-06-28,False,False,
DOC000652,SIN00163,informe_perito,True,False,2026-06-28,False,False,
DOC000653,SIN00164,denuncia,True,True,2025-07-14,False,False,
DOC000654,SIN00164,factura_taller,True,True,2025-07-14,False,False,
DOC000655,SIN00164,fotos,True,True,2025-07-14,False,False,
DOC000656,SIN00164,informe_perito,True,True,2025-07-14,False,False,
DOC000657,SIN00165,denuncia,False,True,2025-08-16,True,False,
DOC000658,SIN00165,factura_taller,True,False,2025-08-16,False,False,
DOC000659,SIN00165,fotos,True,True,2025-08-16,False,False,
DOC000660,SIN00165,informe_perito,True,True,2025-08-16,False,False,
DOC000661,SIN00166,denuncia,True,True,2025-09-25,False,False,
DOC000662,SIN00166,factura_taller,True,True,2025-09-25,False,False,
DOC000663,SIN00166,fotos,True,True,2025-09-25,False,False,
DOC000664,SIN00166,informe_perito,True,True,2025-09-25,False,False,
DOC000665,SIN00167,denuncia,True,True,2024-11-18,False,False,
DOC000666,SIN00167,factura_taller,True,True,2024-11-18,False,False,
DOC000667,SIN00167,fotos,True,True,2024-11-18,False,False,
DOC000668,SIN00167,informe_perito,True,True,2024-11-18,False,False,
DOC000669,SIN00168,denuncia,True,True,2024-08-31,False,False,
DOC000670,SIN00168,factura_taller,True,True,2024-08-31,False,False,
DOC000671,SIN00168,fotos,True,True,2024-08-31,False,False,
DOC000672,SIN00168,informe_perito,True,True,2024-08-31,False,False,
DOC000673,SIN00169,denuncia,True,True,2024-10-05,False,False,
DOC000674,SIN00169,factura_taller,True,True,2024-10-05,False,False,
DOC000675,SIN00169,fotos,True,True,2024-10-05,False,False,
DOC000676,SIN00169,informe_perito,True,True,2024-10-05,False,False,
DOC000677,SIN00170,denuncia,True,True,2024-12-08,False,False,
DOC000678,SIN00170,factura_taller,True,True,2024-12-08,False,False,
DOC000679,SIN00170,fotos,True,True,2024-12-08,False,False,
DOC000680,SIN00170,informe_perito,True,True,2024-12-08,False,False,
DOC000681,SIN00171,denuncia,True,True,2025-04-24,False,False,
DOC000682,SIN00171,factura_taller,False,True,2025-04-24,False,False,
DOC000683,SIN00171,fotos,True,True,2025-04-24,False,False,
DOC000684,SIN00171,informe_perito,True,True,2025-04-24,False,False,
DOC000685,SIN00172,denuncia,True,True,2025-03-06,False,False,
DOC000686,SIN00172,factura_taller,True,True,2025-03-06,False,False,
DOC000687,SIN00172,fotos,True,True,2025-03-06,False,False,
DOC000688,SIN00172,informe_perito,True,True,2025-03-06,False,False,
DOC000689,SIN00173,denuncia,True,True,2025-03-07,False,False,
DOC000690,SIN00173,factura_taller,True,True,2025-03-07,False,False,
DOC000691,SIN00173,fotos,True,True,2025-03-07,False,False,
DOC000692,SIN00173,informe_perito,True,True,2025-03-07,False,False,
DOC000693,SIN00174,denuncia,True,True,2025-10-10,False,False,
DOC000694,SIN00174,factura_taller,False,True,2025-10-10,False,False,
DOC000695,SIN00174,fotos,True,True,2025-10-10,False,False,
DOC000696,SIN00174,informe_perito,True,False,2025-10-10,False,False,
DOC000697,SIN00175,denuncia,True,True,2024-08-07,False,False,
DOC000698,SIN00175,factura_taller,True,True,2024-08-07,False,False,
